지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유
인천광역시,(주)박문석유 구월주유소,인천 남동구 인주대로 512 (구월동),GS칼텍스,032-422-5455,Y,1787,1597,1618,1600
인천광역시,(주)백마에너지,인천 부평구 길주로 390 (산곡동),현대오일뱅크,032-516-5151,N,-,1628,1699,1550
인천광역시,(주)백운주유소 인천점,인천 남동구 백범로 471,알뜰주유소,032-434-6113,Y,-,1496,1544,-
인천광역시,(주)보라미주유소,인천 계양구 장기로 7 (장기동),현대오일뱅크,032-541-2175,Y,-,1565,1595,1650
인천광역시,(주)보문 가좌주유소,인천 서구 백범로 853 (가좌동),GS칼텍스,032-583-5188,Y,-,1496,1545,-
인천광역시,(주)보문 북항IC주유소,인천 서구 원석로 133,GS칼텍스,032-522-5188,Y,1687,1496,1545,1450
인천광역시,(주)삼일에너지,인천 서구 경명대로 415 (경서동),SK에너지,032-568-3101,Y,-,1549,1619,1500
인천광역시,(주)서울에너지 서인천주유소,인천 서구 서곶로 346 (연희동),현대오일뱅크,032-569-1754,Y,1734,1496,1554,1450
인천광역시,(주)서해에너지,인천 연수구 경원대로 536 (선학동),SK에너지,032-822-8858,Y,-,1516,1598,-
인천광역시,(주)석산에너지 태양주유소,인천 서구 중봉대로 378,현대오일뱅크,032-574-1447,N,-,1496,1545,1450
인천광역시,(주)스타에너지상사 계양점,인천 계양구 벌말로 545,GS칼텍스,032-543-5104,Y,-,1525,1585,-
인천광역시,(주)오성주유소,인천 중구 남북로 174,SK에너지,032-752-5148,N,-,1680,1790,1500
인천광역시,(주)오일네트워크 인천항훼미리,인천 중구 서해대로 254 (신흥동3가),현대오일뱅크,032-889-3881,Y,-,1517,1567,-
인천광역시,(주)오일드림주유소,인천 서구 봉수대로 1302 (왕길동),현대오일뱅크,032-562-8118,N,-,1538,1588,-
인천광역시,(주)오일리오인천지점,인천 계양구 장제로 936 (병방동),S-OIL,032-542-3154,Y,-,1588,1578,-
인천광역시,(주)유성주유소,인천 강화군 하점면 강화대로 1114,SK에너지,032-933-5190,N,-,1650,1740,1400
인천광역시,(주)유카스에너지,인천 남동구 장수로 2-2 (장수동),S-OIL,032-465-0775,Y,-,1517,1564,-
인천광역시,(주)을왕주유소,인천 중구 용유서로 460 (을왕동),SK에너지,032-751-3322,N,-,1628,1700,1600
인천광역시,(주)인천주유소,인천 미추홀구 인주대로 286 (주안동),S-OIL,032-862-5151,Y,1787,1597,1597,-
인천광역시,(주)인천항주유소,인천 중구 서해대로262번길 3,SK에너지,032-882-5145,Y,-,1517,1567,-
인천광역시,(주)자연에너지 금곡주유소,인천 서구 봉수대로 1491 (금곡동),현대오일뱅크,032-566-5189,Y,-,1526,1564,-
인천광역시,(주)자연에너지 한강주유소,인천 서구 서곶로 415 (연희동),현대오일뱅크,032-568-1448,Y,-,1496,1554,1450
인천광역시,(주)재원에너지,인천 서구 서곶로 749 (백석동),S-OIL,032-569-5182,N,-,1597,1627,-
인천광역시,(주)중앙에너비스 남동공단지점,인천 남동구 남동대로 258,SK에너지,070-8707-4573,Y,-,1598,1637,-
인천광역시,(주)창조 삼보주유소,인천 서구 봉수대로 1630 (금곡동),S-OIL,032-561-3305,Y,-,1547,1627,1600
인천광역시,(주)창조 청라주유소,인천 동구 중봉대로 83,S-OIL,032-777-8580,N,-,1516,1565,-
인천광역시,(주)태리 인천지점,인천 서구  서곶로 278 (심곡동),GS칼텍스,032-563-2718,N,-,1525,1577,1570
인천광역시,(주)태보에너지 송내I.C주유소,인천 부평구 경인로 1182-1 (일신동),SK에너지,032-502-1171,Y,-,1577,1598,-
인천광역시,(주)한진 인천터미널주유소,인천 미추홀구 연남로 35,S-OIL,032-441-9790,N,-,1547,1647,-
인천광역시,(주)한진 항동주유소,인천 중구 서해대로 277,S-OIL,032-889-5182,Y,-,1517,1577,-
인천광역시,(주)화동오일뱅크,인천 서구 중봉대로393번길 36 (원창동),현대오일뱅크,032-578-0111,N,-,1529,1599,-
인천광역시,CJ대한통운㈜ 인천주유소,인천 중구 서해대로417번길 48,GS칼텍스,032-772-5151,Y,-,1517,1567,-
인천광역시,CJ대한통운㈜ 항만주유소,인천 중구 축항대로87번길 19,GS칼텍스,032-882-6897,N,-,1537,1587,-
인천광역시,GS칼텍스(주)제2여객터미널점,인천 중구 제2터미널대로 343 (운서동),GS칼텍스,032-743-5231,N,1833,1653,1744,-
인천광역시,KH에너지㈜직영 삼성주유소,인천 강화군 불은면 중앙로 638,SK에너지,032-937-6208,N,-,1548,1688,1490
인천광역시,SK KH에너지 문광주유소,인천 남동구 백범로 423 (간석동),SK에너지,032-433-4392,Y,-,1498,1564,1490
인천광역시,SK KH에너지 북항주유소,인천광역시 동구  중봉대로 91 (송현동),SK에너지,032-772-6084,N,-,1496,1545,1490
인천광역시,SK KH에너지 수림공원주유소,인천 남동구 주안로 270 (간석동),SK에너지,032-428-0001,Y,-,1496,1545,1490
인천광역시,SK KH에너지 에이원주유소,인천 계양구 벌말로 583(하야동),SK에너지,032-543-6395,Y,-,1525,1585,1490
인천광역시,SK KH에너지 청도1주유소,인천 미추홀구 경원대로 813-9 (주안동),SK에너지,032-426-0001,Y,-,1496,1545,-
인천광역시,SK셀프서비스주유소,인천 미추홀구 소성로 32 (용현동),SK에너지,032-864-0248,Y,-,1790,1950,1600
인천광역시,SK에너지 논현제일셀프주유소,인천 남동구 청능대로 460 (고잔동),SK에너지,032-437-5185,Y,1751,1558,1628,1559
인천광역시,SK에너지 대양셀프주유소,인천 부평구  평천로 545 (삼산동),SK에너지,032-517-5151,Y,1722,1577,1617,-
인천광역시,SK에너지 삼성셀프주유소,인천 부평구 평천로 546 (삼산동),SK에너지,032-330-5155,Y,1722,1577,1617,-
인천광역시,SK에너지(주) 남강,인천 미추홀구 인주대로 43 (숭의동),SK에너지,032-886-5198,Y,1778,1579,1607,1542
인천광역시,SK에너지(주) 드림파크주유소,인천 서구 봉수대로 1248 (왕길동),SK에너지,032-563-5100,Y,-,1559,1608,-
인천광역시,SK에너지(주) 문학주유소,인천 미추홀구 매소홀로 574 (문학동),SK에너지,032-431-0024,N,-,1566,1597,-
인천광역시,SK에너지(주) 봉수대로주유소,인천 서구 봉수대로 336 (석남동),SK에너지,032-583-5185,N,1707,1528,1588,1499
인천광역시,SK에너지(주) 삼산주유소,인천 부평구 장제로 347 (삼산동),SK에너지,032-518-8333,Y,1708,1567,1627,-
인천광역시,SK에너지(주) 아라웨이주유소,인천 서구 뱃길로 17,SK에너지,032-566-4633,N,-,1558,1628,-
인천광역시,SK에너지(주) 하나원주유소,인천 계양구 아나지로 426 (작전동),SK에너지,032-544-5151,N,-,1545,1615,-
인천광역시,SK에너지(주) 해바라기,인천 동구 봉수대로 101 (송림동),SK에너지,032-583-5541,Y,1707,1528,1588,1495
인천광역시,SK에너지(주) 행복날개주유소,인천 계양구 계양대로 93 (작전동),SK에너지,032-542-9601,Y,-,1544,1615,1590
인천광역시,SK에너지㈜직영 스카이파크주유소,인천 중구 영종대로 312 (운남동),SK에너지,032-751-5185,Y,1878,1597,1683,-
인천광역시,SK큰나무셀프주우소,인천 미추홀구 매소홀로 536,SK에너지,032-439-5189,Y,1746,1546,1587,-
인천광역시,㈜소모에너지 동양7주유소,인천 부평구 경인로 1130 (일신동),GS칼텍스,032-502-9111,Y,1727,1527,1627,1560
인천광역시,㈜한국주유소,인천 부평구 경인로 795 (십정동),현대오일뱅크,032-513-6655,N,-,1529,1598,1550
인천광역시,가나안주유소,인천 강화군 화도면 해안남로 2351,GS칼텍스,032-937-4510,Y,-,1565,1720,1400
인천광역시,가정셀프주유소,인천 서구 봉수대로 254,GS칼텍스,032-572-5182,Y,-,1496,1554,-
인천광역시,가좌IC주유소,인천 서구 백범로 674 (가좌동),S-OIL,032-582-3333,Y,1737,1577,1597,1550
인천광역시,가좌금강주유소,인천 서구 장고개로 233 (가좌동),S-OIL,032-583-5660,N,-,1565,1625,-
인천광역시,갈산셀프주유소,인천 부평구 장제로 362,SK에너지,032-567-5000,Y,-,1547,1597,-
인천광역시,강화남부농협주유소,인천 강화군 길상면 길상로 302,SK에너지,032-937-4185,N,-,1650,1650,1290
인천광역시,강화농협주유소,인천 강화군 강화읍 중앙로 70,NH-OIL,032-933-0556,Y,-,1598,1658,1340
인천광역시,갤러리주유소,인천 동구 인중로 431 (만석동),S-OIL,032-772-2031,N,-,1496,1545,1540
인천광역시,검단농협주유소,인천 서구 서곶로 793 (당하동),NH-OIL,032-569-5171,N,-,1554,1594,1450
인천광역시,검단신도시주유소,인천 서구 드림로 486,현대오일뱅크,032-562-2345,Y,1693,1528,1588,-
인천광역시,경기주유소,인천 강화군 선원면 중앙로 233,SK에너지,032-933-5060,Y,-,1589,1689,1350
인천광역시,경인터미널주유소,인천 미추홀구 봉수대로 54 (도화동),현대오일뱅크,032-766-5188,Y,-,1496,1545,1450
인천광역시,계현주유소,인천 계양구 장제로 1263 (장기동),SK에너지,032-514-5141,Y,-,1565,1595,1650
인천광역시,고개마루주유소,인천 부평구 원적로 294 (산곡동),S-OIL,032-525-9695,N,-,1546,1599,1540
인천광역시,공성주유소,인천 미추홀구 인주대로 59 (숭의동),현대오일뱅크,032-886-6156,Y,-,1597,1627,-
인천광역시,공항주유소,인천 중구 마시란로 30,SK에너지,032-746-6885,N,-,1648,1692,1550
인천광역시,교동주유소,인천 강화군 교동면 대룡안길54번길 5,GS칼텍스,032-932-5039,N,-,1585,1770,1400
인천광역시,구도일 검단신도시주유소,인천 서구 완정로 111 (왕길동),S-OIL,032-569-6469,Y,1745,1593,1608,1550
인천광역시,구도일주유소,인천 부평구 경인로 1020,S-OIL,032-514-8072,Y,-,1527,1595,-
인천광역시,구도일주유소 청라국제도시,인천 서구 청중로 141,S-OIL,032-564-9521,Y,1797,1627,1697,-
인천광역시,구월아시아드주유소,인천 남동구 호구포로 725  (구월동),SK에너지,032-465-8300,Y,-,1557,1587,-
인천광역시,굿데이셀프주유소,인천 부평구 장제로 335 (갈산1동),S-OIL,032-511-7942,Y,-,1547,1607,-
인천광역시,그린에너지,인천 계양구 솔고개길 2,S-OIL,032-584-5189,N,-,1538,1584,1650
인천광역시,극동유화(주) 인천주유소,인천 중구 서해대로93번길 40 (항동7가),S-OIL,032-887-5100,N,-,1567,1597,1550
인천광역시,금경주유소,인천 서구 염곡로 124 (가좌동),현대오일뱅크,032-582-5151,N,-,1589,1699,1650
인천광역시,금광주유소,인천 서구 염곡로 252 (석남동),SK에너지,032-572-5188,Y,-,1518,1587,-
인천광역시,금광주유소,인천 강화군 길상면 까치골길 1,S-OIL,032-937-5104,N,-,1535,1615,1275
인천광역시,길상주유소,인천 강화군 길상면 길상로 348,SK에너지,032-937-2323,N,-,1540,1650,1290
인천광역시,나라상사 스타주유소,인천 서구 봉수대로 1533,GS칼텍스,032-561-2626,Y,-,1538,1588,-
인천광역시,남동농협주유소,인천 남동구 소래로 446 (수산동),NH-OIL,032-464-1861,Y,-,1547,1585,1450
인천광역시,남동하이웨이주유소,인천 남동구 인주대로 709,S-OIL,032-473-5151,Y,1697,1577,1587,-
인천광역시,남항주유소,인천 중구 축항대로 173 (항동7가),SK에너지,032-886-5145,N,-,1547,1587,-
인천광역시,내리주유소,인천 옹진군 영흥면 영흥로251번길 18,GS칼텍스,032-886-5090,N,-,1695,1745,1500
인천광역시,내트럭(주)인천사업소,인천 중구 축항대로296번길 183,SK에너지,032-225-7803,N,-,1559,1649,-
인천광역시,농장주유소,인천 남동구 만월로 22 (간석동),SK에너지,032-516-4554,N,-,1685,1805,1590
인천광역시,뉴코리아주유소,인천 동구 제물량로 387 (만석동),SK에너지,032-764-8042,Y,-,1495,1544,-
인천광역시,다솜주유소,인천 미추홀구 한나루로 482 (주안동),현대오일뱅크,032-873-8547,Y,-,1549,1587,-
인천광역시,단봉주유소,인천광역시 서구 단봉로 68 (왕길동),S-OIL,032-561-5251,N,-,1539,1588,-
인천광역시,대광주유소,인천 남동구 백범로 5 (만수동),S-OIL,032-472-3588,N,-,1576,1635,-
인천광역시,대동주유소,인천 강화군 불은면 강화동로 176,SK에너지,032-937-9100,N,-,1640,1640,1290
인천광역시,대명에너지 청도2주유소,인천 서구 백범로 964 (가좌1동),SK에너지,032-575-0001,Y,-,1496,1518,1450
인천광역시,대박주유소,인천 동구 송미로 50 (송림동),알뜰주유소,032-762-3080,N,-,1519,1543,-
인천광역시,대성산업(주) 인천주유소,인천 서구 가남로 181 (가좌동),GS칼텍스,032-575-7065,Y,-,1559,1587,-
인천광역시,대성산업(주)서인천주유소,인천 서구 경명대로 749 (공촌동),GS칼텍스,032-563-0811,Y,-,1559,1584,-
인천광역시,대청주유소,인천 옹진군 대청면 대청로 222,현대오일뱅크,032-836-1111,Y,-,1790,1870,1550
인천광역시,덕적주유소,인천 옹진군 덕적면 덕적북로 66,현대오일뱅크,032-832-3884,N,-,1690,1790,1500
인천광역시,도림SELF주유소,인천 남동구 논고개로 252,SK에너지,032-441-5144,Y,-,1513,1587,-
인천광역시,동성제2셀프주유소,인천 남동구 논현고잔로 114 (고잔동),SK에너지,032-427-9530,Y,-,1513,1554,1600
인천광역시,동암주유소,인천 부평구 열우물로 19 (십정동),GS칼텍스,032-424-9717,N,-,1668,1738,1640
인천광역시,동양동주유소,인천 계양구 벌말로 328 (동양동),GS칼텍스,032-513-5831,Y,-,1525,1585,-
인천광역시,동양산업(주)사동주유소,인천 중구 인중로 164 (사동),GS칼텍스,032-761-3338,Y,-,1517,1567,1500
인천광역시,동양산업(주)직영 오일캠프주유소,인천 중구 축항대로 282 (신흥동3가),GS칼텍스,032-888-2066,Y,1687,1517,1567,-
인천광역시,동양산업(주)직영 효성주유소,인천 부평구 부평북로 154 (청천동),GS칼텍스,032-505-5188,Y,-,1567,1627,-
인천광역시,동양산업(주)항동주유소,인천 중구 축항대로 226 (항동7가),GS칼텍스,032-884-8544,Y,-,1512,1562,-
인천광역시,동우석유(주)우진주유소,인천 서구 중봉대로 280,SK에너지,032-574-0286,Y,-,1496,1545,1500
인천광역시,동원주유소,인천 미추홀구 참외전로 343 (숭의동),SK에너지,032-773-5811,Y,-,1558,1587,1500
인천광역시,동윤주유소,인천 남동구 논현고잔로 141 (고잔동),SK에너지,032-437-5151,Y,-,1513,1554,1550
인천광역시,동일석유(주) 인천주유소,인천 서구 서곶로 394 (연희동),SK에너지,032-561-5101,Y,-,1527,1582,-
인천광역시,동일석유(주)남동클린주유소,인천 남동구 호구포로 78 (고잔동),SK에너지,032-813-9800,Y,1879,1538,1578,1550
인천광역시,동일석유(주)동일주유소,인천 계양구 아나지로 283 (작전동),SK에너지,032-542-0052,Y,-,1548,1595,1600
인천광역시,동일석유(주)행복드림주유소,인천 남동구 서창방산로 112,SK에너지,032-469-5189,Y,-,1557,1597,-
인천광역시,두운주유소,인천 강화군 불은면 강화동로 508,SK에너지,032-933-0366,N,-,1540,1599,1280
인천광역시,로드801 주식회사,인천광역시 연수구  아암대로 801,현대오일뱅크,032-813-2000,Y,1757,1557,1637,1400
인천광역시,마전주유소,인천 서구 원당대로 672 (마전동),GS칼텍스,032-569-5142,Y,1737,1547,1594,1500
인천광역시,만수광해주유소,인천 남동구 인주대로 879 (만수동),SK에너지,032-471-2000,Y,-,1557,1577,1600
인천광역시,명보주유소,인천 미추홀구 인하로 217 (주안동),GS칼텍스,032-872-5511,Y,-,1549,1587,1550
인천광역시,명품주유소,인천 계양구 경명대로 971 (계산동),GS칼텍스,032-546-0777,Y,-,1519,1584,-
인천광역시,무진에너지(주)스카이점,인천 중구 공항서로 187,GS칼텍스,032-747-0131,N,-,1815,1843,1498
인천광역시,문화주유소,인천 서구 건지로 105,SK에너지,032-571-7210,N,-,1675,1696,1500
인천광역시,미담주유소,인천 계양구 계양대로 108,SK에너지,032-556-5182,Y,-,1517,1582,1600
인천광역시,미래주유소,인천 서구 봉수대로1581번길 24 (금곡동),GS칼텍스,032-569-5067,N,-,1609,1648,1600
인천광역시,미래주유소,인천 계양구 경명대로 966 (계산동),SK에너지,032-553-0001,Y,-,1519,1584,1550
인천광역시,미소주유소,인천 서구 단봉로 61 (왕길동),SK에너지,032-569-5144,Y,-,1538,1588,1450
인천광역시,믿음주유소,인천 계양구 아나지로 557 (서운동),S-OIL,032-553-2525,Y,-,1525,1585,-
인천광역시,박문주유소,인천 미추홀구 석정로 146,GS칼텍스,032-883-0054,N,-,1587,1647,1550
인천광역시,박촌주유소,인천 계양구 장제로 1021 (박촌동),현대오일뱅크,032-519-9922,Y,-,1546,1586,-
인천광역시,백년탑주유소,인천 중구 축항대로 245,S-OIL,032-887-9071,N,-,1557,1567,-
인천광역시,백령주유소,인천 옹진군 백령면 백령로 221,S-OIL,032-836-0233,N,-,1700,1800,1500
인천광역시,백마외포리주유소,인천 강화군 내가면 중앙로 1301,S-OIL,032-933-8155,N,-,1790,1998,1690
인천광역시,백악관주유소,인천 미추홀구 경인로 413 (주안동),현대오일뱅크,032-434-5151,Y,-,1597,1697,-
인천광역시,백운주유소(주),인천 중구 운남로82번길 44,현대오일뱅크,032-751-0051,Y,-,1600,1699,1500
인천광역시,보문주유소,인천 남동구 경인로 558 (간석동),GS칼텍스,032-429-5018,Y,-,1496,1545,1490
인천광역시,보보프라자주유소,인천 부평구 무네미로 471 (구산동),SK에너지,032-502-8562,Y,-,1517,1598,-
인천광역시,부개주유소,인천 부평구 경인로 1050 (부개동),SK에너지,032-514-1864,Y,-,1527,1595,1548
인천광역시,부광알뜰셀프주유소,인천 중구 인중로 180 (사동),알뜰주유소,032-765-5145,Y,-,1517,1567,-
인천광역시,부일주유소,인천 부평구 부평대로 96,SK에너지,032-502-1773,Y,-,1567,1657,-
인천광역시,북포주유소,인천 옹진군 백령면 백령로 859,현대오일뱅크,032-836-5144,N,-,1700,1800,1500
인천광역시,비전주유소,인천 미추홀구 석정로 429,GS칼텍스,032-864-6492,Y,1696,1557,1587,-
인천광역시,산곡셀프주유소,인천 부평구 원적로 417 (산곡동),현대오일뱅크,032-524-5151,Y,-,1567,1657,-
인천광역시,삼미상사(주) 부평마장셀프주유소,인천 부평구 마장로 173 (산곡동),SK에너지,032-502-5189,Y,-,1534,1624,-
인천광역시,삼미상사(주)부광셀프주유소,인천 서구 봉수대로 1623,SK에너지,032-567-6958,Y,-,1538,1564,-
인천광역시,삼미상사(주)북인천주유소,인천 계양구 경명대로 1082 (계산동),SK에너지,032-545-2421,Y,-,1519,1590,-
인천광역시,삼미상사(주)서창셀프주유소,인천 남동구 서창방산로 165,SK에너지,032-462-7410,Y,-,1547,1597,-
인천광역시,삼산주유소,인천 강화군 삼산면 삼산북로 462,SK에너지,032-932-3027,N,-,1550,1700,-
인천광역시,삼신주유소,인천 중구 서해대로 258(신흥동3가),S-OIL,032-881-8852,Y,-,1517,1567,-
인천광역시,삼영주유소,인천 동구 염전로 84,SK에너지,032-763-7100,N,-,1495,1545,1600
인천광역시,상야주유소,인천 계양구 벌말로584번길 1,S-OIL,032-555-7242,Y,-,1525,1585,1485
인천광역시,새천년주유소,인천 중구 제물량로 78-6 (신흥동2가),GS칼텍스,032-764-5182,Y,-,1537,1587,1500
인천광역시,새현에너지(주),인천 부평구 경인로 1216 (구산동),현대오일뱅크,032-515-0077,N,-,1577,1627,1555
인천광역시,서강화농협주유소,인천 강화군 교동면 교동동로 480,NH-OIL,032-933-8328,N,-,1568,1707,1380
인천광역시,서광유업㈜청도3주유소,인천 서구 중봉대로 372 (원창동),SK에너지,032-577-0001,Y,-,1496,1545,1450
인천광역시,서문안주유소,인천 강화군 불은면 중앙로 665,현대오일뱅크,032-937-3006,N,-,1588,1688,1300
인천광역시,서울석유(주) 태경주유소,인천 계양구 아나지로 554,SK에너지,032-555-5189,Y,-,1525,1595,-
인천광역시,서일석유(주) 갈현주유소,인천 계양구  드림로 764 (갈현동),GS칼텍스,032-513-8903,N,-,1587,1585,-
인천광역시,서일석유(주) 수정주유소,인천 남동구 남동대로 559 (남촌동),GS칼텍스,032-815-9055,N,-,1587,1579,-
인천광역시,서일석유(주)남동서일주유소,인천 남동구 인주대로 810 (구월동),GS칼텍스,032-575-5100,Y,1707,1557,1577,-
인천광역시,서일석유(주)북항서일주유소,인천 서구 북항로 185(원창동),GS칼텍스,032-572-5262,Y,1687,1496,1545,-
인천광역시,석암주유소,인천 미추홀구 구월로 35 (주안동),SK에너지,032-434-4961,Y,-,1549,1699,1530
인천광역시,선수촌주유소,인천 남동구 매소홀로 810 (구월동),SK에너지,032-466-7457,Y,-,1513,1554,-
인천광역시,선원부광주유소,인천 강화군 선원면 강화동로 899,SK에너지,032-933-8182,N,-,1599,1628,1320
인천광역시,선재주유소,인천 옹진군 영흥면 선재로 123,GS칼텍스,032-888-5185,N,-,1595,1738,1500
인천광역시,선학제일주유소,인천 연수구 경원대로 554 (선학동),S-OIL,032-433-5188,Y,-,1597,1597,-
인천광역시,선학현대주유소,인천 연수구 경원대로 539 (선학동),현대오일뱅크,032-812-5144,Y,1687,1496,1545,1500
인천광역시,성우셀프주유소,인천 서구 건지로 352,SK에너지,032-572-5153,Y,-,1499,1549,-
인천광역시,성화주유소,인천 서구 경명대로 705 (공촌동),S-OIL,032-561-1777,N,-,1519,1584,-
인천광역시,세광주유소,인천 강화군 선원면 중앙로 205,S-OIL,032-934-1235,N,-,1569,1699,1350
인천광역시,솔로몬주유소,인천 서구 서곶로 144 (가정동),GS칼텍스,032-564-8640,Y,-,1545,1585,-
인천광역시,송도신도시주유소,인천 연수구 아암대로 809,GS칼텍스,032-858-8912,N,1757,1557,1637,-
인천광역시,송도하이웨이주유소,인천 연수구 비류대로 199,현대오일뱅크,032-832-6111,Y,1748,1547,1567,-
인천광역시,송림주유소,인천 동구 염전로 71 (송림동),S-OIL,032-773-9698,Y,-,1495,1543,1600
인천광역시,송현주유소,인천 동구 중봉대로 70 (송현동),현대오일뱅크,032-766-1363,Y,1787,1516,1554,1500
인천광역시,송화주유소,인천 연수구 앵고개로 121 (동춘동),SK에너지,032-832-5156,N,-,1619,1739,1700
인천광역시,수림주유소,인천 남동구 수현로 117 (만수동),GS칼텍스,032-469-0001,Y,-,1519,1597,1490
인천광역시,스마트주유소,인천 서구 원적로 136 (가좌동),현대오일뱅크,032-581-2330,Y,-,1516,1569,1540
인천광역시,스카이주유소,인천 서구 경명대로 447 (경서동),현대오일뱅크,032-567-0271,Y,-,1527,1607,-
인천광역시,신인천주유소,인천 서구 경명대로 669 (공촌동),현대오일뱅크,010-2243-6428,N,-,1517,1582,-
인천광역시,신향주유소,인천 남동구 인주대로 759 (구월동),현대오일뱅크,032-466-8853,Y,-,1557,1577,1550
인천광역시,신현주유소,인천 서구 봉수대로501번길 2 (신현동),S-OIL,032-576-3636,Y,-,1508,1558,-
인천광역시,신화삼정주유소,인천 부평구 장제로 379 (삼산동),S-OIL,032-503-5182,Y,-,1547,1607,-
인천광역시,신화상사(주)구도일주유소 신화제일,인천 중구 제물량로 38 (신흥동3가),S-OIL,032-884-0614,N,-,1537,1617,1600
인천광역시,신화상사(주)주원고개주유소,인천 남동구 주안로 264 (간석동),S-OIL,032-422-5182,Y,-,1548,1545,1490
인천광역시,십정주유소,인천광역시 부평구 경원대로 1037,현대오일뱅크,032-575-7071,Y,-,1496,1545,1500
인천광역시,씨앤에스유통(주) 청중로주유소,인천 부평구 청중로 109 (청천동),S-OIL,032-524-5189,Y,-,1567,1627,1500
인천광역시,씨앤에스유통신도시 주유소,인천 계양구  봉오대로 391 (효성동),S-OIL,032-554-2994,Y,-,1545,1595,-
인천광역시,아름주유소,인천 강화군 선원면 중앙로 150,GS칼텍스,032-933-5145,Y,-,1589,1649,1350
인천광역시,아시아self주유소 인천점,인천 연수구 한나루로 131 (옥련동),SK에너지,032-859-5151,Y,-,1528,1587,-
인천광역시,아크로셀프주유소,인천 부평구 무네미로 431 (구산동),GS칼텍스,032-503-1113,Y,-,1517,1587,-
인천광역시,아트샵 가좌IC주유소,인천 서구 백범로 708 (가좌동),SK에너지,1600-0919,Y,1757,1577,1597,-
인천광역시,양갑주유소,인천 강화군 교동면 교동서로 274,SK에너지,032-933-8126,N,-,1689,1999,-
인천광역시,양도주유소,인천 강화군 양도면 강화남로 725,SK에너지,032-937-0119,N,-,1567,1597,1285
인천광역시,양정주유소,인천 계양구 아나지로 597 (서운동),알뜰주유소,032-555-4749,Y,-,1525,1585,-
인천광역시,에스제이에너지,인천 남동구 아암대로 1171 (고잔동),S-OIL,032-814-5185,Y,1794,1597,1644,1520
인천광역시,에스지씨솔루션㈜ 인천2지점,인천 미추홀구 노적산로 1,GS칼텍스,032-865-2071,Y,1827,1598,1627,-
인천광역시,엘림주유소,인천 서구 서달로 4,현대오일뱅크,032-578-0422,Y,-,1593,1595,1450
인천광역시,연수하이웨이주유소,인천 연수구 매소홀로 710 (선학동),현대오일뱅크,032-434-5189,Y,1718,1568,1587,-
인천광역시,연평주유소,인천 옹진군 연평면 연평로 715,현대오일뱅크,032-831-3363,N,-,1700,1850,1550
인천광역시,영남주유소,인천 미추홀구 주안로 22 (도화동),SK에너지,032-866-7726,Y,-,1526,1565,-
인천광역시,영부에너지주유소,인천 계양구 아나지로 148 (효성동),SK에너지,032-548-5501,Y,-,1565,1615,1600
인천광역시,영종,인천 중구 운중로 218 (중산동),SK에너지,032-746-1478,Y,-,1597,1664,-
인천광역시,영종대교주유소(인천공항방향),인천 서구 정서진남로 25(청라동),SK에너지,032-566-4111,N,-,1552,1633,-
인천광역시,영진주유소,인천 중구 우현로 7 (사동),GS칼텍스,032-764-0023,N,-,1548,1638,1550
인천광역시,영흥주유소,인천 옹진군 영흥면 선재로 273,현대오일뱅크,032-888-5189,N,-,1615,1738,1500
인천광역시,오주유소,인천 계양구 아나지로 553,현대오일뱅크,032-554-5189,N,-,1525,1590,1650
인천광역시,온수주유소,인천 강화군 길상면 초지로 568,SK에너지,032-937-9470,Y,-,1640,1640,1320
인천광역시,옹진주유소,인천 옹진군 백령면 백령로 342,GS칼텍스,032-836-0058,N,-,1700,1800,1500
인천광역시,우리주유소,인천 서구 건지로 215 (석남동),SK에너지,032-581-5189,Y,-,-,1545,-
인천광역시,우리주유소,인천 부평구 서달로 308 (청천동),현대오일뱅크,032-501-7319,N,-,1548,1638,1500
인천광역시,우진주유소,인천 서구 가정로 63 (가좌동),S-OIL,032-581-1221,Y,-,1577,1607,1650
인천광역시,원천제2주유소,인천 계양구 벌말로 295,알뜰주유소,032-555-9143,Y,-,1515,1563,-
인천광역시,원천제3주유소,인천 연수구 비류대로 223,GS칼텍스,032-832-5181,Y,-,1638,1698,1580
인천광역시,유림주유소,인천 서구 봉수대로162번길 3 (가좌동),알뜰주유소,032-576-3326,N,-,1496,1545,-
인천광역시,유카스에너지 열우물주유소,인천 부평구 경원대로 1132 (십정동),SK에너지,032-512-0186,Y,-,1495,1545,-
인천광역시,유항주유소,인천 부평구 주부토로 273 (갈산동),SK에너지,032-501-5151,N,-,1687,1769,1646
인천광역시,은혜셀프주유소,인천 서구 백범로630번길 44 (가좌동),SK에너지,032-578-5688,Y,-,1557,1597,-
인천광역시,인주대로주유소,인천 남동구 인주대로 858 (만수동),SK에너지,032-465-1011,Y,-,1557,1577,-
인천광역시,인천부릉부릉주유소,인천 서구 봉수대로 267,현대오일뱅크,032-572-5189,Y,-,1496,1545,-
인천광역시,인천현대셀프주유소,인천 서구 백범로 818 (가좌동),현대오일뱅크,032-577-5145,Y,1687,1496,1545,1450
인천광역시,인하주유소,인천 미추홀구 인하로 130,SK에너지,032-867-5101,Y,-,1597,1686,1500
인천광역시,일광에너비스 부평점,인천 부평구 서달로 338,S-OIL,032-529-1125,Y,-,1569,1629,-
